Tumko Dekha To Yeh Khayal Aaya,Vikas Bhalla,"Rajeev V Bhalla, Kuldeep Singh",Javed Akhtar,Tumko Dekha To Yeh Khayal Aaya (2016),,Ghazals,http://www.youtube.com/embed/nEdUqNmMWsk,"tumko dekha to ye khayal aaya
tumko dekha to ye khayal aaya
zindagi dhup tum ghana saaya
tumko dekha to ye khayal aaya

aaj phir dil ne ek tamanna ki
aaj phir dil ne ek tamanna ki
aaj phir dil ko humne samjhaya
aaj phir dil ko humne samjhaya
zindagi dhup tum ghana saaya
tumko dekha to ye khayal aaya

tum chale jaaoge to sochenge
tum chale jaaoge to sochenge
humne kya khoya humne kya paaya
humne kya khoya humne kya paaya
zindagi dhup tum ghana saaya
tumko dekha to ye khayal aaya", , , ,240,2016
Tunna Re,"Prem Chamriya, Samarpit Golani, Kishan Kumar I, Krishna Choudary, Gauri Golani",Samarpit Golani,Rahul Yadav,Tunna Re (2016),,Masti Bhare Geet,http://www.youtube.com/embed/dSpraYFevWA,"he badhake filam ek take me
mastiwaale everest me aao re
aasman me red pari hai 
khinch nashile taare sab le aao re
unche unche khwabo ke
unche unche khwabo ke 
unche unche khwabo ke are pairo me lage jaise 
current koi tunna na naa tunna na na naa
current koi tunna na naa tunna na na naa
current koi tunna na naa tunna na na naa

ho rangi bauchhar me karne ko baitha taiyyar hu
bhang chadhake dekh mujhe main to dikhta avjar hu
laal colour ka chhita maare teri ye jo killer najariya
sans ukhad jaye chillaane ko ho ja taiyyar tu
ho ja ab taiyyar tu
unche unche khwabo ke
unche unche khwabo ke 
unche unche khwabo ke are pairo me lage jaise
current koi tunna na naa tunna na na naa
current koi tunna na naa tunna na na naa
current koi tunna na naa tunna na na naa

teri bhi baato me mere safar ki kahani ho
bolenge aankhe ye tujhse najar jo milani ho
re tu fikar me rahe na kabhi o sanam
ye fikar saari palko pe rakhlenge hum
wo khushi chunke laye jara
unche unche khwabo ke
unche unche khwabo ke 
unche unche khwabo ke are pairo me lage jaise
current koi tunna na naa tunna na na naa
current koi tunna na naa tunna na na naa
current koi tunna na naa tunna na na naa
tunna na re tunna na re tunna na re

are pairo me lage jaise
current koi tunna na naa tunna na na naa
current koi tunna na naa tunna na na naa", , , ,241,2016
Uljha,Hriday Gattani,,"Hriday Gattani, Bhavesh Mehta",Uljha (2016),,,http://www.youtube.com/embed/ZCMobrR1evU, , , , ,242,2016
Vande Mataram (Viraj Bahri	),Viraj Bahri,Shivv,Bankim Chandra Chatterjee,Vande Mataram (2016),,,http://www.youtube.com/embed/H6L-jLbtjws,"vande mataram....
 vande mataram - 8
 maa aa aa.... ma.....
 sujalam suphalam malayaj shitlam shasyashyamalam mataram vande - 2
 vande mataram - 8
 maa aa aa....
 
 shubhra jyotsna pulakit yaminim phulla kusumita drumadalashobhinim
 aa.....
 shubhra jyotsna pulakit yaminim phulla kusumita drumadalashobhinim
 suhasinim sumadhurabhashhinim sukhadam varadam mataram
 vande mataram - 8
 
 sapta koti kantha kalakalaninada karle
 nisapta koti bhujaidhruta karakarvale - 2
 abalakeno ma eto bale
 bahubaladharinim namami tarinim ripudalavarinim mataram vande mataram
 vande mataram - 8
 
 tvam hee durga dashapraharanadharini kamala kamaladala viharini
 vani vidyadayini namami tvam
 namami kamalam amalam atulam sujalam suphalam mataram
 shyamalam saralam susmitam bhushhitam dharinim bharanim mataram vande mataram
 vande mataram - 8
 maa aa aa.... ma.....", , , ,243,2016
Vitamin D,Baba Sehgal,Baba Sehgal,Baba Sehgal,Vitamin D (2016),Baba Sehgal,Rock Songs,http://www.youtube.com/embed/s39kBAN56DM,"sachi muchi bolta hu i swear jhuth nahi bolta hu
i love you very much kuch khane ke liye bolta hu
vitamin d vitamin d vitamin d
vitamin d vitamin d vitamin d d d d
vitamin d vitamin d vitamin d
vitamin d vitamin d vitamin d d d d
sachi muchi bolta hu i swear jhuth nahi bolta hu
i love you very much kuch khane ke liye bolta hu
life me kudi sexy chahiye
whisky label black si chahiye
baat meri par gaur farmaiye aur khaiye aur khaiye
vitamin d vitamin d vitamin d
vitamin d vitamin d vitamin d d d d
vitamin d vitamin d vitamin d
vitamin d vitamin d vitamin d d d d

pata nahi hai tumko vitamin ka abcd
fir kya karoge lekar cash lakho ka tum dd
ye gaana sabke liye hai
bewada jo jada piye hai tailor jo bag siye hai
tum movie dekh kar aayi ho 3d value jisko zero baby
nature bole body me vitamin d is hero
go go go go go go outside kholo apni eyes wide
sun bole lelo vitamin d ki ride vitamin d ki ride
vitamin d vitamin d vitamin d
vitamin d vitamin d vitamin d d d d
vitamin d vitamin d vitamin d
vitamin d vitamin d vitamin d d d d

ek baar solo bolunga fir duet dono bolenge
fir saare milkar bole jaise gabbar singh in sholay
baby thoda thoda stand lele kapde koi bhi brand lele
decision tumhare upar hai wo bhi thoda grand lele
vitamin d vitamin d vitamin d
vitamin d vitamin d vitamin d d d d
vitamin d vitamin d vitamin d
vitamin d vitamin d vitamin d d d d

you are looking beautiful or face tera is glowing baby
raaz bata de cute tu attitude you are throwing
pakka pakka pakka tere paas hai koi jadibuti
baby dhup se lekar aayi ho tum vitamin d ki beauty
party party party party party darkness me party
dhup me khaakar dekho tum daal churma baati
kabhi hoga nahi body ache baat nahi hai meri fake
why dont you understand take it take it for god sake
vitamin d vitamin d vitamin d
vitamin d vitamin d vitamin d d d d
vitamin d vitamin d vitamin d
vitamin d vitamin d vitamin d d d d

sachi muchi bolta hu i swear jhuth nahi bolta hu
i love you very much kuch khane ke liye bolta hu
life me kudi sexy chahiye
whisky label black si chahiye
baat meri par gaur farmaiye aur khaiye aur khaiye
main toh keh riya hu vitamin d lelo", , , ,244,2016
Waada Raha Sanam,Sakshi Chauhan,"Tabun Sutradhar, Jatin Lalit",Dev Kohli,Waada Raha Sanam (2016),,Playful Songs,http://www.youtube.com/embed/YN_v7VPqmSQ,"wada raha sanam honge juda na hum
chahe na chahe zamana
humari chahto ka mit na sakega fasana
humari chahto ka mit na sakega fasana
wada raha sanam honge juda na hum
chahe na chahe zamana
humari chahto ka mit na sakega fasana
humari chahto ka mit na sakega fasana

in wadiyo me yuhi milte rahenge
dil me wafa ke diye jalte rahenge
ye manga hai duwao me kami na ho wafao me
rahe teri nigaho me likho na ye fizao me o saajna
wada raha sanam honge juda na hum
chahe na chahe zamana
humari chahto ka mit na sakega fasana
humari chahto ka mit na sakega fasana

kaisi udasi tere chehre pe chhai
kya baat hai jo teri aankh bhar aayi
dekho to kya najare hai tumhari tarah pyare hai
haso na mere liye tum sabhi to ye tumhare hai o janeja
wada raha sanam honge juda na hum
chahe na chahe zamana
humari chahto ka mit na sakega fasana
humari chahto ka mit na sakega fasana", , , ,245,2016
Waada Kar,Shariq Khan,Shariq Khan,Shariq Khan,Wada Kar (2016),"Shariq Khan, Nabila Ahmed",Romantic Songs,http://www.youtube.com/embed/uutz_piTlEk,"aa pass aa waada kar jaayegi nahi ha umr bhar
aa pass aa waada kar jaayegi nahi ha umr bhar
tujhse milte hi hain bechainiya
tujhse milte hi hain madhoshiya
nazre mila der na kar jaayegi nahi ha umr bhar

khamoshiya kehne lagi mere dil me hi tu rehne lagi
khamoshiya kehne lagi mere dil me hi tu rehne lagi
khwaab saja der na kar chahu tujhe mai umr bhar
aa pass aa waada kar jaayegi nahi ha umr bhar

harpal mere tu sath ho mere hatho me hi tera hath ho
apna bana waada kar tu meri rahe ha umr bhar
tujhse milte hi hain bechainiya
tujhse milte hi hain madhoshiya
nazre mila der na kar jaayegi nahi ha umr bhar
aa pass aa waada kar jaayegi nahi ha umr bhar", , , ,246,2016
Where Are My Desis At,Mrblaze,Ashish Chauhan,Mrblaze,Where Are My Desis At (2016),,,http://www.youtube.com/embed/OPG6i7JALrk, , , , ,247,2016
Wo Chahtein,Devanjan Guha,Krishna Lal Chandani,Krishna Lal Chandani,Wo Chahtein (2016),"Krishna Lal Chandani, Smita Sharma, Shashi Prakash Chopra, Megha Arup.",Romantic Songs,http://www.youtube.com/embed/56C_8QBXxGM,"wo chahte teri wo baate teri teri
wo muskurana tera
dhadka jaye dil mera dhadka jaye dil mera
dhadka jaye dil mera dhadka jaye dil mera  

kaisi hai ye duri jaa le jaye ye puri
kaisi hai ye duri jaa le jaye ye puri
baate jo reh gayi aadhuri
ho jayegi wo puri ho jayegi wo puri
ho jayegi wo puri ho jayegi wo puri

aa jaao mere paas yaad karke wo raat 
aa jaao mere paas yaad karke wo raat 
dil ye mera kehne laaga rehna hai tere saath
le hatho me leke tera haath
le hatho me tera haath le hatho me tera haath
le hatho me tera haath le hatho me tera haath
wo chahte teri wo baate teri teri
wo muskurana tera
dhadka jaye dil mera dhadka jaye dil mera
dhadka jaye dil mera dhadka jaye dil mera ", , , ,248,2016
Wo Pal,Mehfooz Khan,Yaman Shastri,Mehfooz Khan,Wo Pal (2016),,,http://www.youtube.com/embed/ROwZZ7juKOQ,"ek khushboo mujhko aayi hai
kya rab ne di ye duhayi hai
tu yaar mera dildar mera
ab tujhse hi meri khudayi hai

sab chhod gaya dil tod gaya
ab khud se hi meri ladaai hai
ye rab ki razaa jo de tu saza
ab kaali ghata hi chhaayi hai

kya hai wo pal maange jo har pal
khud se bhi jyada koi
nazaro se ja kar dil me sama kar
tujhko chura lu kabhi
tu mahobbat tu aashiqui
tujhpe hi chahat deewangi

na rasta na rahi na koi sawari
hai kaisi ye chahat hai kaisi ye yaari
kuch na kahu chup hi rahu
tanhaaiyo se kehta rahu
tu mahobbat tu aashiqui
tujhpe chahat deewangi

kaahe tu aaye na jo aa jaaye to jaaye na
kaahe tu aaye na jo aa jaaye to jaaye na
bheegi si palko pe aansu bhi samaaye na", , , ,249,2016
Take My Hand,Jayden,"Shivam, Jayden",Jayden,Take My Hand (2016),,,http://www.youtube.com/embed/K7QEmYr_5WY, , , , ,250,2016
Tanha,T-Vik,Tirupati Vikram Singh Chauhan,Teenu,Tanha (2016),,Romantic Songs,http://www.youtube.com/embed/_ddUqHCAmLY,"jab se dil tera hua hai dil ye tanha na raha hai
jaau na mai ab kahi khwaab tera itna hasin
tere bina meri ab koi chahat nahi
yeh tune kya kiya abhi raat nindo ke bina meri
jab se dil tera hua hai yeh dil ye tanha na raha hai

dil yeh pagal hai teri baate sunta hai yeh
meri zindagi ke taraane ko teri dhun se sajaayega yeh
yeh tune kya kiya abhi raate malang si padi meri
jab se dil tera hua hai yeh dil ye tanha na raha hai

dekhu jaha mai waha tu phir bhi dil ko na mila tu
mar hi jaaunga kasam se main
ek pal bhi jo yaado se gaya tu
tere bin hai ek andhera sa saath tere subah meri
yeh tune kya kiya abhi raate malang si padi meri
jab se dil tera hua hai yeh dil ye tanha na raha hai
", , , ,251,2016
Tanha Alam,Anurag Sharma,Arjuna Harjai,Anurag Sharma,Tanha Alam (2016),,Sad Songs,http://www.youtube.com/embed/NfTZWd8Qms4,"tanha baithe huye sochte hai hum
ye akelapan yado ki parchhaiya jeene na degi
tanha hai alam tu rasta dikha

lauta do ab mujhe wo saari khushiya
la do ab mujhe wo khoi duniya
kaisa hai ab ye alam kaise hum hai akele
har kisi se hamaari ho rahi duriya
sunle meri sadaa aye khuda aye khuda
tanha hai alam tu rasta dikha
tanha baithe huye sochte hai hum
ye akelapan yado ki parchhaiya jeene na degi

everytime i think of everything i need
everytime i want to know the reason why i breathe
the answer that i got was strange to believe
you are the one i want 
you are the one i need you are the one i need 
you are the one i need you are the one i need 

ae dil mujhe bata manzil teri hai kya
samjha de ab mujhe meri dhadkano ki zuban
haatho ki in lakiro pe kyun likhi hai judai
na hum the bewafa na tune ki bewafai
na de ye saza ae khuda ae khuda
tanha hai alam tu rasta dikha", , , ,252,2016
Tera Hero,"Anuradha Paudwal, Maz Bonafide",Laxmikant Pyarelal,Anand Bakshi,Tera Hero (2016),Maz Bonafide,Rock Songs,http://www.youtube.com/embed/fRF2rbS3D1A,"mera jaanam mera saajan mera saajan mera baalam
mera baalam mera majnu mera majnu mera ranjha
its your boy maz bonafide hero he he hero
bubble on the beat come on come on sing along
tu mera jaanu hai tu mera dilbar hai
aa aa o ee o everybody know mai tera majnu mai tera hero
tu mera jaanu hai tu mera dilbar hai
meri prem kahaani ka tu hero hai

tu meri kahaani raje di rani
tere agge kuch vi ni sheela di jawani
ithe challi aa ni gale lag ja ni
sajna de sine vich thand tu paa ni
you know i love it jado jaanu mainu tu kehni ae
rab di sohn meri jaan tu kad leni ae
dil vich dhadkan banke tu rehni ae
judaaiya paavi na judai kida asi sehni ae
kadi vi na tutte sade pyar da eh rishta
sajna ne chakhna ni maza tere ishk da
duniya mai vekhi naiyo tere jeha vikhda
tade te aa lyric eh tere liye likhda
tu mera jaanu hai tu mera dilbar hai
tu mera jaanu hai tu mera dilbar hai
meri prem kahaani ka tu hero hai hero he he hero
aa aa o ee o everybody know mai tera majnu mai tera hero
aa aa o ee o everybody know mai tera majnu mai tera hero

main tera majnu main tera hero
main tera aa o am sada e o
on the last this lord bubble the lero
we are in love true love even though we know
aa aa you never gonna cry never let you
i will be your soldier thats what protect you
first time that i met you
had the play all twist till i keep sweat you
well you said to me you are my biggest fan
all know you are the superstar
you are the one that i follow
we make gup scene though no more solo
main tera jaanu haske te bolo

tu mera jaanu hai tu mera dilbar hai
tu mera jaanu hai tu mera dilbar hai
meri prem kahaani ka tu hero hai hero he he hero
aa aa o ee o everybody know mai tera majnu mai tera hero
aa aa o ee o everybody know mai tera majnu mai tera hero
aa aa o ee o everybody know mai tera majnu mai tera hero
aa aa o ee o everybody know mai tera majnu mai tera hero
mera jaanam mera saajan mera saajan mera baalam
mera baalam mera majnu mera majnu mera ranjha", , , ,253,2016
Tera Hi Rahun,Gajendra Verma,Gajendra Verma,Gajendra Verma,Tera Hi Rahun (2016),Gajendra Verma,Romantic Songs,http://www.youtube.com/embed/IsaOXzb4Uh0,"main tera hi rahu tu meri hi rahe
na ho ye faasle oh meri jaana
kahi bhi tu rahe kahi bhi main rahu
na toote ye hausle saath nibhana
mil gaya mil gaya mera jahan
ho gaya ho gaya tu jo mera

mohabbat ke safar ka raahi umr bhar
main ban jaaunga agar tu ho raasta
siyahi se waqt ki dilo ke vark par
yu likhte jaayenge apni daastan o
mil gaya mil gaya mera jahan
ho gaya ho gaya tu jo mera
mil gaya mil gaya mera jahan
ho gaya ho gaya tu jo mera

tu suraj ki dhup hai mai sardi ki hu subah
mere har ek marz ki tu hai dawa
main jab bhi dekh lu tujhe karib se
lage ke mil gaya hai mera khuda
tu pura chaand hai main saagar ki lehar
koi toofan uthe chhu lu tujhe agar
aa lag ja tu gale rahe na koi kasar
mai bhi kuch sawar jaaunga hoga tera asar
mil gaya mil gaya mera jahan
ho gaya ho gaya tu jo mera
mil gaya mil gaya mera jahan
ho gaya ho gaya tu jo mera", , , ,254,2016
Tera Nishaan,Danish Alfaaz,Dev Ashish,Danish Alfaaz,Tera Nishaan (2016),,Romantic Songs,http://www.youtube.com/embed/sagd8UsUjyo,"gumnaam si hasi bewajah mujhe mili
kya pata yeh dillagi waaste mere na thi
ho sake to ae haseen muskurahate meri
dena lauta sabhi jo kabhi meri na thi
aashiqui ki raaho pe begunaah nigaaho me
is kadar muhabbat hai kya karu bayaan
rehmat zara kar khuda na mila tera nishaan
rehmat zara kar khuda na mila tera nishaan

befikar se chal diye manzil juda si thi
tu mili hai is tarah rehmat khuda ki thi
waqt aise guzra tha chand lamhaat me
aansu mera nikla tha subah ki namaaz me
tu jo mujhko chhuta tha aahe jaise bharta tha
khushbu teri aati hai aaj bhi yaha
rehmat zara kar khuda na mila tera nishaan
rehmat zara kar khuda na mila tera nishaan

kyun teri nigaho me gir gaye the hum kabhi
aaja sabko chhod ke mere paas tu abhi
main to tera chehra hu tera guzra waqt hu
uth khada hu aaj main jaata hai kaha
rehmat zara kar khuda na mila tera nishaan
rehmat zara kar khuda na mila tera nishaan", , , ,255,2016
Tere Bina,"Sameer Khullar, Shashika Mooruth",Sameer Khullar,Sameer Khullar,Tere Bina (2016),,"Pop Songs, Rock Songs",http://www.youtube.com/embed/5_qIJQyBaCw,"you are my love you are my soul
you are my love you are my soul
you are my love you are my soul
you are my love you are my soul
tere bina ek pal katata nahi hai
kya karu kuch bhi jachta nahi hai
meri dilruba mujhe kya hua kaise kahu meri dastan
tere bina ek pal katata nahi hai
kya karu kuch bhi jachta nahi hai
mere jaaneja mujhe kya hua kaise kahu meri dastan

khwaabo me rehte ho tum dil me bhi tum ho
mausam koi bhi guzre harpal me tum ho haye
tum bin hai sab adhura sab laage suna
tum jo nahi sang mere jina kya jina
dil tere bin ab kahi lagta nahi hai
you are my love you are my soul
you are my love you are my soul

jaana naa zindagi se deke judaai
tum sang prit maine dil se lagaai haye
na reh sakunga tum bin kaise jiyunga
kaise sahunga harpal dard-e-judai
tanha safar mera ab katata nahi hai
tere bina tere bina
you are my love you are my soul
you are my love you are my soul", , , ,256,2016
Tere Bina Zindagi Se,Sanam Puri,R D Burman,Gulzar,Tere Bina Zindagi Se (2016),,,http://www.youtube.com/embed/NrjkJVNm-3k,"tere bina zindagi se koi shikwa toh nahi
shikwa nahi shikwa nahi shikwa nahi
tere bina zindagi bhi lekin zindagi toh nahi
zindagi nahi zindagi nahi zindagi nahi
tere bina zindagi se shikwa toh nahi

kaash aisa ho tere kadmo se chun ke
manzil chale aur kahi door kahi
kaash aisa ho tere kadmo se chun ke
manzil chale aur kahi door kahi
tum gar saath ho manzilo ki kami toh nahi
tere bina zindagi se koi shikwa toh nahi
shikwa nahi shikwa nahi shikwa nahi

jee me aata hai tere daaman me
sar jhuka ke hum rote rahe rote rahe
jee me aata hai tere daaman me
sar jhuka ke hum rote rahe rote rahe
teri hi aankho me aansuo ki nami toh nahi
tere bina zindagi se koi shikwa toh nahi
shikwa nahi shikwa nahi shikwa nahi
tere bina zindagi bhi lekin zindagi toh nahi
zindagi nahi zindagi nahi zindagi nahi
tere bina zindagi se shikwa toh nahi", , , ,257,2016
Tere Ishq Ka Suroor,"Akshata Dixit, Aman Trikha",Danish Ali,Saani Aslam,Tere Ishq Ka Suroor (2016),,,http://www.youtube.com/embed/w6oP4-u9HoQ, , , , ,258,2016
Tere Naam (Zack Knight),Zack Knight,Zack Knight,Zack Knight,Tere Naam (2016),,Playful Songs,http://www.youtube.com/embed/hjML5YRSXyk,"dur hoke ye duriya nazdikiya ban gayi
pyaar jo tera paa liya mujhe raahate mil gayi
jabse mila hai sahara teri hasin baaho ka
tu hamsafar humnava bana hai zindagi ki raaho ka
tera saath mila toh chain mila hai bechainiyo ko
chahat saari tujhpe luta du dil kar diya tere naam
tere naam tere naam tere naam

now i say a lot of things you dont agree with
my intentions try na take this all the way
girl we spent time alone
there is when i see the future
thinkin by my trips overseas
cant imagine life without you no

jabse mila hai sahara teri hasin baaho ka
tu hamsafar humnava bana hai zindagi ki raaho ka
meri saari duaaye puri hui hai tu jo mili hai
saari wafaaye tujhpe luta du dil ye tujhe keh raha
tere naam tere naam tere naam", , , ,259,2016
Tere Peechhe,Baawale Chore,Baawale Chore,Baawale Chore,Tere Piche (2016),,,http://www.youtube.com/embed/ntF0XSAB3T4, , , , ,260,2016
Tere Sang Sang,Vishal Kothari,Harpreet Singh,Navneet I,Tere Sang Sang (2016),,,http://www.youtube.com/embed/w79SAUo48go, , , , ,261,2016
Tere Siva,Darshan Raval,Rishi Siddharth,Siddharth Amit Bhavsar,Tere Siva (2016),,,http://www.youtube.com/embed/Woq10xXdIhM, , , , ,262,2016
